Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
2793,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,OFF-PA-10000029,6.48,1,0,3.1104
2794,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,TEC-PH-10001557,1075.088,14,0.2,94.0702
2795,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,TEC-PH-10000576,438.368,4,0.2,38.3572
2796,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,OFF-BI-10002764,18.088,7,0.2,6.5569
2797,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,FUR-BO-10001337,308.499,3,0.15,-18.147
2798,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,OFF-AR-10002257,13.36,4,0,4.1416
2799,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,OFF-PA-10001019,39.96,2,0,18.7812
2800,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,OFF-BI-10003364,145.85,5,0,70.008
2801,CA-2016-153318,2016-10-25,2016-10-28,First Class,JS-15595,TEC-PH-10000984,783.96,5,0.2,78.396
2802,US-2015-110163,2015-11-01,2015-11-04,First Class,GA-14725,OFF-AR-10001683,7.88,1,0.2,1.773
2803,CA-2017-143329,2017-11-03,2017-11-08,Standard Class,DL-13330,FUR-FU-10000629,41.37,3,0,17.3754
2804,CA-2015-159380,2015-05-12,2015-05-16,Standard Class,CS-12505,OFF-PA-10003893,12.84,3,0,5.778
2805,CA-2015-159380,2015-05-12,2015-05-16,Standard Class,CS-12505,OFF-PA-10004239,25.68,6,0,11.556
2806,CA-2015-122623,2015-09-07,2015-09-11,Standard Class,CC-12145,FUR-CH-10000553,47.516,2,0.3,-2.0364
2807,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,OFF-FA-10004395,9.42,2,0,0.471
2808,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,OFF-PA-10004782,12.96,2,0,6.2208
2809,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,FUR-BO-10002213,704.9,5,0,56.392
2810,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,FUR-CH-10001854,561.568,2,0.2,28.0784
2811,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,OFF-PA-10000157,179.82,9,0,84.5154
2812,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,FUR-FU-10001185,185.58,6,0,76.0878
2813,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,FUR-TA-10001520,214.11,3,0,36.3987
2814,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,TEC-AC-10004145,999.96,4,0,229.9908
2815,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,FUR-TA-10000688,653.55,3,0,111.1035
2816,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,OFF-BI-10001510,114.6,5,0,51.57
2817,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,FUR-CH-10003817,60.74,1,0,15.185
2818,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,FUR-FU-10000308,124.36,2,0,27.3592
2819,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,OFF-ST-10003208,1088.76,6,0,315.7404
2820,CA-2016-160500,2016-05-05,2016-05-08,First Class,DM-13015,OFF-BI-10003784,6.72,5,0.2,2.352
2821,CA-2016-160500,2016-05-05,2016-05-08,First Class,DM-13015,FUR-TA-10003748,298.776,3,0.2,7.4694
2822,CA-2017-100202,2016-12-31,2017-01-05,Standard Class,BD-11620,TEC-PH-10002563,302.376,3,0.2,22.6782
2823,CA-2017-131016,2017-09-18,2017-09-20,First Class,DC-12850,OFF-AR-10000122,8.928,2,0.2,0.558
2824,CA-2017-131016,2017-09-18,2017-09-20,First Class,DC-12850,OFF-ST-10000352,47.584,2,0.2,-2.974
2825,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,OFF-PA-10003270,33.792,8,0.2,10.56
2826,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,FUR-BO-10003272,300.5328,2,0.32,-97.2312
2827,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,OFF-BI-10002982,2.724,2,0.8,-4.3584
2828,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,OFF-EN-10001509,3.264,2,0.2,1.1016
2829,CA-2016-124149,2016-04-23,2016-04-26,First Class,MJ-17740,OFF-PA-10002421,108.336,6,0.2,37.9176
2830,CA-2016-124149,2016-04-23,2016-04-26,First Class,MJ-17740,OFF-ST-10000760,55.92,5,0.2,6.291
2831,CA-2016-124149,2016-04-23,2016-04-26,First Class,MJ-17740,OFF-PA-10002923,78.304,2,0.2,29.364
2832,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,OFF-ST-10001128,443.92,5,0.2,-94.333
2833,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,TEC-PH-10000673,155.976,3,0.2,54.5916
2834,CA-2017-134649,2017-01-26,2017-01-31,Second Class,CA-11965,OFF-AR-10001547,15.47,7,0,4.1769
2835,CA-2017-134649,2017-01-26,2017-01-31,Second Class,CA-11965,OFF-BI-10001890,7.16,2,0,3.4368
2836,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,GA-14725,OFF-AP-10003971,10.89,1,0,2.8314
2837,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,GA-14725,OFF-PA-10000520,19.44,3,0,9.3312
2838,CA-2017-110842,2017-11-11,2017-11-16,Standard Class,GA-14725,OFF-BI-10000977,121.6,5,0.2,39.52
2839,CA-2016-147368,2016-06-09,2016-06-12,First Class,TC-21295,TEC-MA-10002178,695.7,2,0.5,-27.828
2840,US-2015-104185,2015-09-03,2015-09-08,Second Class,JB-15400,OFF-ST-10001526,120.33,1,0,31.2858
2841,US-2014-125521,2014-03-14,2014-03-19,Standard Class,CK-12325,FUR-CH-10003379,1139.92,4,0,284.98
2842,US-2017-135062,2017-08-31,2017-09-04,Second Class,RL-19615,OFF-PA-10000100,229.544,7,0.2,83.2097
2843,CA-2017-135650,2017-03-23,2017-03-27,Standard Class,AC-10660,OFF-ST-10001809,143.728,2,0.2,-32.3388
2844,CA-2017-112865,2017-05-18,2017-05-22,Standard Class,BH-11710,TEC-AC-10000387,36.048,3,0.2,-0.9012
2845,US-2016-162852,2016-12-27,2016-12-31,Standard Class,BG-11695,FUR-CH-10004853,845.488,8,0.3,-12.0784
2846,CA-2017-138163,2017-11-17,2017-11-20,First Class,XP-21865,OFF-AR-10001958,50.94,3,0,14.2632
2847,CA-2017-152093,2017-09-10,2017-09-15,Standard Class,SN-20560,OFF-BI-10003527,762.594,3,0.8,-1143.891
2848,CA-2017-157854,2017-04-08,2017-04-15,Standard Class,DM-13345,FUR-FU-10003832,56.28,6,0,15.7584
2849,CA-2017-157854,2017-04-08,2017-04-15,Standard Class,DM-13345,OFF-BI-10001359,2690.97,3,0,1264.7559
2850,CA-2016-123617,2016-11-28,2016-12-03,Standard Class,AJ-10780,OFF-BI-10002976,7.434,6,0.7,-5.6994
2851,US-2016-128293,2016-06-02,2016-06-05,First Class,KC-16255,OFF-ST-10000736,64.784,1,0.2,-12.9568
2852,CA-2017-107342,2017-12-17,2017-12-22,Standard Class,VF-21715,OFF-PA-10001745,28.16,4,0,13.2352
2853,CA-2016-136371,2016-03-19,2016-03-21,Second Class,SV-20935,FUR-FU-10000409,14.98,1,0,6.8908
2854,CA-2016-136371,2016-03-19,2016-03-21,Second Class,SV-20935,FUR-FU-10000221,20.32,4,0,6.9088
2855,CA-2017-137344,2017-08-20,2017-08-20,Same Day,EM-13810,OFF-ST-10000344,40.29,3,0,10.4754
2856,CA-2017-169810,2017-07-25,2017-07-31,Standard Class,RB-19360,OFF-LA-10003663,20.23,7,0,9.5081
2857,CA-2016-128594,2016-08-26,2016-08-29,First Class,DJ-13510,FUR-CH-10001215,1603.136,4,0.2,100.196
2858,CA-2016-154690,2016-08-15,2016-08-17,Second Class,CC-12370,FUR-CH-10000988,225.296,2,0.2,22.5296
2859,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,TEC-AC-10003441,67.8,4,0,4.068
2860,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,TEC-PH-10004389,377.97,3,0,98.2722
2861,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,FUR-BO-10004695,1628.82,9,0,374.6286
2862,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,OFF-PA-10000100,286.93,7,0,140.5957
2863,CA-2017-106537,2017-08-12,2017-08-17,Standard Class,RH-19495,OFF-PA-10000223,20.736,4,0.2,7.2576
2864,US-2017-103828,2017-08-13,2017-08-13,Same Day,JK-15370,OFF-ST-10001325,31.44,3,0,8.4888
2865,US-2017-103828,2017-08-13,2017-08-13,Same Day,JK-15370,OFF-AP-10004249,83.79,7,0,22.6233
2866,US-2017-103828,2017-08-13,2017-08-13,Same Day,JK-15370,OFF-AR-10000588,59.52,3,0,15.4752
2867,US-2017-103828,2017-08-13,2017-08-13,Same Day,JK-15370,OFF-SU-10000946,31.92,4,0,9.2568
2868,CA-2016-115588,2016-11-10,2016-11-12,Second Class,AF-10885,OFF-SU-10001225,14.72,5,0.2,-3.312
2869,CA-2016-115588,2016-11-10,2016-11-12,Second Class,AF-10885,OFF-ST-10001558,38.976,3,0.2,-2.436
2870,CA-2017-143861,2017-06-12,2017-06-19,Standard Class,LC-16885,FUR-FU-10001546,17.088,2,0.2,1.068
2871,CA-2014-148040,2014-03-22,2014-03-26,Standard Class,BF-11275,OFF-PA-10002581,74.352,3,0.2,23.235
2872,CA-2014-148040,2014-03-22,2014-03-26,Standard Class,BF-11275,FUR-CH-10001482,314.352,3,0.2,-35.3646
2873,CA-2017-135167,2017-06-15,2017-06-20,Standard Class,SC-20800,OFF-AR-10002399,4.26,1,0,1.7466
2874,CA-2017-137022,2017-11-16,2017-11-22,Standard Class,SW-20275,OFF-ST-10001963,811.28,8,0,24.3384
2875,US-2017-102638,2017-12-29,2017-12-31,First Class,MC-17845,OFF-FA-10002988,6.03,3,0,2.9547
2876,US-2016-167339,2016-01-21,2016-01-23,Second Class,TD-20995,FUR-CH-10004289,153.568,2,0.2,-5.7588
2877,US-2016-167339,2016-01-21,2016-01-23,Second Class,TD-20995,FUR-CH-10000785,1013.488,7,0.2,76.0116
2878,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,OFF-EN-10003040,52.34,2,0,24.5998
2879,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,OFF-AR-10001573,4.66,2,0,1.3514
2880,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,TEC-AC-10000844,254.97,3,0,91.7892
2881,CA-2016-102932,2016-09-19,2016-09-23,Second Class,SD-20485,OFF-BI-10000756,25.44,6,0,12.72
2882,CA-2016-102932,2016-09-19,2016-09-23,Second Class,SD-20485,OFF-SU-10000381,27.93,3,0,8.0997
2883,CA-2014-165540,2014-02-21,2014-02-25,Standard Class,TM-21010,OFF-BI-10004094,8.85,5,0.8,-13.7175
2884,CA-2016-130799,2016-11-11,2016-11-16,Second Class,BK-11260,FUR-FU-10001852,6.96,4,0,2.2272
2885,CA-2016-164483,2016-01-30,2016-02-03,Standard Class,JF-15490,OFF-BI-10000014,17.456,2,0.2,5.8914
2886,US-2016-159856,2016-10-18,2016-10-22,Standard Class,EP-13915,FUR-CH-10003396,307.92,5,0.2,-34.641
2887,CA-2017-102099,2017-12-18,2017-12-19,First Class,EP-13915,OFF-AR-10003811,6.63,3,0,1.7901
2888,CA-2017-102099,2017-12-18,2017-12-19,First Class,EP-13915,OFF-PA-10003172,12.96,2,0,6.2208
2889,CA-2017-102099,2017-12-18,2017-12-19,First Class,EP-13915,OFF-PA-10000289,32.4,5,0,15.552
2890,CA-2017-164049,2017-11-02,2017-11-06,Standard Class,KH-16630,OFF-PA-10000791,23.85,5,0,10.7325
2891,CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,FUR-CH-10002304,51.96,2,0,12.99
2892,CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,OFF-BI-10000136,17.94,3,0,8.6112
2893,CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,OFF-PA-10003739,11.56,2,0,5.6644
2894,CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,OFF-PA-10002479,26.4,5,0,11.88
2895,CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,FUR-FU-10000771,69.08,11,0,29.0136
2896,CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,TEC-PH-10001552,35.88,3,0,10.0464
2897,CA-2014-169033,2014-03-30,2014-04-03,Standard Class,KM-16720,OFF-AR-10001915,49.65,5,0,20.853
2898,US-2016-164630,2016-01-04,2016-01-09,Standard Class,EB-13975,TEC-CO-10000971,959.968,4,0.2,119.996
2899,US-2015-114839,2015-04-26,2015-04-30,Standard Class,PW-19240,FUR-CH-10004086,408.422,2,0.3,-5.8346
2900,CA-2015-166464,2015-09-12,2015-09-17,Standard Class,PG-18895,TEC-CO-10000971,479.984,2,0.2,59.998
2901,CA-2015-166464,2015-09-12,2015-09-17,Standard Class,PG-18895,OFF-LA-10001317,12.6,4,0,6.048
2902,CA-2017-124898,2017-09-11,2017-09-15,Standard Class,DB-12910,OFF-PA-10003656,184.66,7,0,84.9436
2903,CA-2016-164035,2016-06-12,2016-06-17,Standard Class,CR-12730,OFF-PA-10002160,23.12,5,0.2,8.381
2904,CA-2016-153577,2016-06-27,2016-07-01,Standard Class,KH-16330,OFF-PA-10000575,37.464,7,0.2,12.1758
2905,CA-2016-153577,2016-06-27,2016-07-01,Standard Class,KH-16330,FUR-CH-10003981,539.658,3,0.3,-7.7094
2906,CA-2014-127586,2014-09-26,2014-09-30,Standard Class,CS-12400,OFF-ST-10002615,310.12,2,0,80.6312
2907,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,OFF-PA-10000327,8.56,2,0,3.852
2908,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,OFF-ST-10001325,52.4,5,0,14.148
2909,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,OFF-LA-10001771,14.94,3,0,6.8724
2910,CA-2017-166415,2017-02-19,2017-02-23,Standard Class,ME-17725,OFF-FA-10004968,11.22,3,0,0.2244
2911,CA-2015-118444,2015-11-05,2015-11-09,Standard Class,VD-21670,OFF-AP-10000576,387.136,4,0.2,24.196
2912,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,OFF-EN-10003286,41.4,5,0,19.458
2913,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,OFF-AR-10003772,35,4,0,10.5
2914,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,OFF-BI-10002852,39.552,3,0.2,14.3376
2915,CA-2015-134747,2015-10-12,2015-10-17,Second Class,DL-12925,TEC-PH-10002890,135.72,3,0,35.2872
2916,CA-2015-134747,2015-10-12,2015-10-17,Second Class,DL-12925,OFF-BI-10001308,12.56,2,0,5.652
2917,CA-2015-134747,2015-10-12,2015-10-17,Second Class,DL-12925,TEC-PH-10001750,263.96,4,0,71.2692
2918,CA-2017-155047,2017-08-27,2017-08-30,First Class,SE-20110,OFF-AR-10003338,5.952,1,0.2,0.372
2919,CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,OFF-FA-10002763,15.8,5,0.2,2.37
2920,CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,FUR-FU-10002088,14.368,2,0.2,3.9512
2921,CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,FUR-FU-10003976,70.448,7,0.2,12.3284
2922,CA-2017-164329,2017-01-30,2017-01-30,Same Day,MM-17920,OFF-ST-10001511,129.3,2,0,6.465
2923,US-2015-141453,2015-11-30,2015-12-03,Second Class,DB-13270,OFF-BI-10000301,3.882,3,0.8,-5.823
2924,CA-2014-156993,2014-06-28,2014-07-04,Standard Class,RW-19630,OFF-FA-10003495,6.08,1,0,3.04
2925,CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,OFF-AP-10001303,19.9,1,0,8.955
2926,CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,FUR-FU-10002116,70.71,1,0,4.9497
2927,CA-2017-128629,2017-07-10,2017-07-14,Second Class,BP-11155,FUR-FU-10000771,18.84,3,0,7.9128
2928,CA-2017-158106,2017-06-04,2017-06-10,Standard Class,CT-11995,OFF-AR-10002255,8.64,3,0,2.5056
2929,US-2017-120390,2017-10-19,2017-10-26,Standard Class,TH-21550,OFF-BI-10004995,1633.188,4,0.7,-1306.5504
2930,CA-2017-143434,2017-11-18,2017-11-24,Standard Class,ME-17320,FUR-FU-10002597,19.76,4,0,8.2992
2931,CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,OFF-BI-10004970,6.608,2,0.2,2.2302
2932,CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,OFF-BI-10002557,7.28,2,0.2,2.73
2933,CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,FUR-CH-10000785,144.784,1,0.2,10.8588
2934,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,TEC-PH-10002310,156.792,1,0.2,13.7193
2935,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,TEC-PH-10002834,431.976,3,0.2,26.9985
2936,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-EN-10000927,35.89,1,0,16.1505
2937,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-BI-10001636,47.208,7,0.2,15.3426
2938,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-PA-10001736,248.08,7,0,116.5976
2939,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-PA-10000482,189.7,5,0,89.159
2940,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,OFF-BI-10001658,59.808,3,0.2,19.4376
2941,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,JD-16150,FUR-CH-10000422,90.99,1,0,14.5584
2942,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,JD-16150,FUR-CH-10004675,1526.56,7,0,427.4368
2943,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,JD-16150,FUR-CH-10002880,368.97,3,0,40.5867
2944,CA-2017-126242,2017-11-19,2017-11-24,Standard Class,MC-18100,OFF-ST-10000675,305.01,9,0,76.2525
2945,CA-2017-126242,2017-11-19,2017-11-24,Standard Class,MC-18100,FUR-FU-10002685,18.7,1,0,7.106
2946,CA-2016-166443,2016-11-04,2016-11-05,First Class,LH-17020,FUR-FU-10004020,38.29,7,0,16.4647
2947,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,MP-18175,FUR-FU-10004963,26.25,3,0,11.025
2948,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,MP-18175,OFF-BI-10000174,64.96,14,0.2,22.736
2949,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,MP-18175,OFF-EN-10000461,43.7,5,0,20.539
2950,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,TEC-AC-10001266,41.6,4,0.2,13
2951,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,OFF-PA-10002160,23.12,5,0.2,8.381
2952,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,FUR-CH-10004875,113.888,2,0.2,9.9652
2953,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,FUR-FU-10000305,113.568,2,0.2,-5.6784
2954,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,TEC-PH-10000347,7.92,2,0.2,0.693
2955,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,TEC-PH-10001459,671.984,2,0.2,50.3988
2956,CA-2016-153353,2016-08-18,2016-08-24,Standard Class,GG-14650,TEC-PH-10000439,39.99,1,0,11.5971
2957,CA-2017-123638,2017-06-27,2017-07-04,Standard Class,MA-17995,FUR-CH-10002647,191.646,3,0.1,31.941
2958,CA-2017-168900,2017-05-04,2017-05-09,Standard Class,SH-20395,OFF-BI-10003910,2.313,1,0.7,-1.9275
2959,CA-2015-158456,2015-12-24,2015-12-29,Standard Class,KT-16465,OFF-BI-10001097,19.936,4,0.2,7.2268
2960,CA-2015-158456,2015-12-24,2015-12-29,Standard Class,KT-16465,OFF-FA-10004854,45.92,4,0,21.5824
2961,CA-2017-143665,2017-04-26,2017-05-01,Standard Class,PO-19180,OFF-PA-10003673,20.34,3,0,9.3564
2962,CA-2017-143665,2017-04-26,2017-05-01,Standard Class,PO-19180,OFF-LA-10002034,39.28,8,0,19.2472
2963,CA-2017-137428,2017-12-16,2017-12-21,Second Class,AY-10555,FUR-CH-10002774,81.568,2,0.2,9.1764
2964,CA-2017-137428,2017-12-16,2017-12-21,Second Class,AY-10555,FUR-CH-10003817,97.184,2,0.2,6.074
2965,CA-2017-137428,2017-12-16,2017-12-21,Second Class,AY-10555,OFF-BI-10002949,24.32,5,0.2,8.208
2966,CA-2017-137428,2017-12-16,2017-12-21,Second Class,AY-10555,FUR-FU-10002445,18.96,2,0,7.584
2967,CA-2014-162866,2014-12-27,2014-12-31,Standard Class,Co-12640,FUR-FU-10001473,32.952,6,0.6,-19.7712
2968,CA-2014-162866,2014-12-27,2014-12-31,Standard Class,Co-12640,OFF-ST-10002562,30.016,4,0.2,3.0016
2969,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,OFF-AP-10002118,499.584,3,0.2,43.7136
2970,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,OFF-PA-10001800,31.104,6,0.2,10.8864
2971,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,OFF-BI-10002827,13.272,8,0.7,-10.6176
2972,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,FUR-FU-10004671,28.272,2,0.2,6.3612
2973,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,OFF-ST-10000736,259.136,4,0.2,-51.8272
2974,CA-2017-111808,2017-12-16,2017-12-20,Standard Class,AR-10510,OFF-BI-10004656,10.8,5,0,5.184
2975,CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,FUR-TA-10001095,244.006,2,0.3,-31.3722
2976,CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,OFF-PA-10000213,15.936,4,0.2,5.3784
2977,CA-2017-139773,2017-12-04,2017-12-04,Same Day,DV-13045,FUR-CH-10001797,188.552,7,0.3,-2.6936
2978,CA-2017-134607,2017-10-03,2017-10-08,Second Class,HL-15040,OFF-ST-10002214,22.58,2,0,5.8708
2979,CA-2014-109232,2014-01-13,2014-01-16,Second Class,ND-18370,FUR-CH-10000422,545.94,6,0,87.3504
2980,CA-2015-139850,2015-06-12,2015-06-17,Standard Class,GB-14575,OFF-PA-10003848,20.736,4,0.2,7.2576
2981,CA-2015-139850,2015-06-12,2015-06-17,Standard Class,GB-14575,FUR-FU-10003623,43.296,2,0.2,4.3296
2982,CA-2014-131310,2014-07-12,2014-07-18,Standard Class,CL-12565,FUR-CH-10001797,123.136,4,0.2,13.8528
2983,CA-2014-131310,2014-07-12,2014-07-18,Standard Class,CL-12565,OFF-BI-10003094,11.264,4,0.2,3.8016
2984,US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,OFF-ST-10002205,53.424,3,0.2,4.6746
2985,US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,FUR-TA-10003238,275.49,1,0.5,-170.8038
2986,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,JB-16045,FUR-FU-10000755,24.96,4,0,6.24
2987,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,JB-16045,OFF-PA-10002893,19.36,2,0,9.2928
2988,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,JB-16045,OFF-ST-10000689,1267.65,9,0,152.118
2989,CA-2016-139010,2016-02-21,2016-02-26,Second Class,MC-17635,TEC-AC-10004227,12.99,1,0,0.7794
2990,CA-2016-139010,2016-02-21,2016-02-26,Second Class,MC-17635,OFF-BI-10000174,18.56,4,0.2,6.496
2991,CA-2016-139010,2016-02-21,2016-02-26,Second Class,MC-17635,OFF-ST-10001809,449.15,5,0,8.983
2992,CA-2016-139010,2016-02-21,2016-02-26,Second Class,MC-17635,OFF-BI-10002309,31.248,7,0.2,10.9368
2993,CA-2016-134376,2016-10-02,2016-10-06,Standard Class,TT-21265,OFF-AP-10004532,61.44,3,0,16.5888
2994,CA-2017-147291,2017-03-11,2017-03-17,Standard Class,MJ-17740,OFF-BI-10003091,895.92,4,0,421.0824
2995,CA-2016-112893,2016-09-09,2016-09-13,Second Class,AT-10735,OFF-BI-10004654,55.36,4,0.2,18.684
2996,US-2014-150532,2014-07-14,2014-07-21,Standard Class,PB-19150,OFF-ST-10000760,55.92,5,0.2,6.291
2997,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,OFF-EN-10001539,24.896,4,0.2,8.4024
2998,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,FUR-FU-10000550,3.984,1,0.2,0.6474
2999,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,TEC-AC-10003628,95.968,4,0.2,28.7904
3000,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,TEC-MA-10004521,206.991,3,0.7,-172.4925
3001,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,OFF-AP-10003860,44.416,2,0.2,3.8864
3002,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,OFF-BI-10000069,9.006,2,0.7,-7.2048
3003,CA-2015-130610,2015-07-05,2015-07-10,Standard Class,VP-21730,OFF-BI-10003655,19,5,0,8.93
3004,CA-2017-104381,2017-12-16,2017-12-23,Standard Class,RD-19810,OFF-BI-10001628,33.376,4,0.2,10.43
3005,CA-2016-131499,2016-09-08,2016-09-10,First Class,MG-17875,OFF-AP-10003779,207.48,1,0,62.244
3006,CA-2014-148761,2014-05-17,2014-05-21,Standard Class,PA-19060,OFF-BI-10000666,91.68,3,0,45.84
3007,CA-2017-116519,2017-10-13,2017-10-15,First Class,CR-12730,OFF-AP-10000828,904.9,5,0,253.372
3008,CA-2014-130729,2014-10-24,2014-10-29,Standard Class,AA-10375,OFF-BI-10002706,34.272,3,0.2,11.1384
3009,CA-2016-124772,2016-12-05,2016-12-06,First Class,JG-15160,FUR-FU-10004748,191.82,3,0,74.8098
3010,CA-2016-115525,2016-07-25,2016-07-29,Standard Class,RR-19525,OFF-AP-10000026,243.88,5,0.2,27.4365
3011,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,OFF-BI-10000773,12.03,5,0.7,-9.223
3012,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,TEC-MA-10000822,2549.985,5,0.7,-3399.98
3013,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,OFF-BI-10001543,21.594,2,0.7,-15.8356
3014,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,OFF-BI-10003355,8.964,6,0.7,-6.5736
3015,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,OFF-PA-10002005,20.736,4,0.2,7.2576
3016,US-2015-138919,2015-09-17,2015-09-21,Standard Class,LS-16975,FUR-TA-10004154,344.22,2,0.4,-103.266
