880,Exterran Partners L.P.,EXLP,23.01,$1.28B,1280000000,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/exlp
881,Extreme Networks Inc.,EXTR,3.46,$343.67M,343670000,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/extr
882,Eyegate Pharmaceuticals Inc.,EYEG,6,$41.65M,41650000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eyeg
883,EZchip Semiconductor Limited,EZCH,21.75,$645.95M,645950000,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ezch
884,EZCORP Inc.,EZPW,10.37,$556.36M,556360000,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw
885,F5 Networks Inc.,FFIV,119.36,$8.61B,8610000000,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ffiv
886,Facebook Inc.,FB,79.895,$223.63B,2.2363E+11,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fb
887,Fairchild Semiconductor International Inc.,FCS,16.11,$1.91B,1910000000,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fcs
888,FairPoint Communications Inc.,FRP,17.65,$471.41M,471410000,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/frp
889,Fairway Group Holdings Corp.,FWM,5.63,$245.4M,245400000,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/fwm
890,FalconStor Software Inc.,FALC,1.55,$63.43M,63430000,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/falc
891,Famous Dave&#39;s of America Inc.,DAVE,28.53,$203.81M,203810000,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dave
892,Farmer Brothers Company,FARM,24.09,$399.7M,399700000,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/farm
893,Farmers Capital Bank Corporation,FFKT,22.83,$170.94M,170940000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffkt
894,Farmers National Banc Corp.,FMNB,7.98,$146.9M,146900000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmnb
895,FARO Technologies Inc.,FARO,59.04,$1.02B,1020000000,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/faro
896,Fastenal Company,FAST,42.765,$12.65B,12650000000,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast
897,Fate Therapeutics Inc.,FATE,5,$102.85M,102850000,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/fate
898,Fauquier Bankshares Inc.,FBSS,16.25,$60.63M,60630000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbss
899,FBR & Co,FBRC,24.07,$213.75M,213750000,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/fbrc
900,Federal-Mogul Holdings Corporation,FDML,15.41,$2.31B,2310000000,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fdml
901,Federated National Holding Company,FNHC,28.42,$398.13M,398130000,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fnhc
902,FEI Company,FEIC,80.52,$3.35B,3350000000,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/feic
903,Female Health Company (The),FHCO,3.71,$106.9M,106900000,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/fhco
904,Fibrocell Science Inc,FCSC,4.9,$200.2M,200200000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fcsc
905,FibroGen Inc,FGEN,30.16,$1.71B,1710000000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fgen
906,Fidelity Nasdaq Composite Tracker Stock,ONEQ,194.5468,$447.46M,447460000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq
907,Fidelity Southern Corporation,LION,15.84,$337.83M,337830000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion
908,Fidus Investment Corporation,FDUS,16.44,$263.48M,263480000,2011,n/a,n/a,http://www.nasdaq.com/symbol/fdus
909,Fiesta Restaurant Group Inc.,FRGI,64.96,$1.74B,1740000000,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
910,Fifth Street Asset Management Inc.,FSAM,12.57,$614.13M,614130000,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/fsam
911,Fifth Street Finance Corp.,FSC,7.21,$1.11B,1110000000,2008,n/a,n/a,http://www.nasdaq.com/symbol/fsc
912,Fifth Street Senior Floating Rate Corp.,FSFR,10.92,$321.78M,321780000,2013,n/a,n/a,http://www.nasdaq.com/symbol/fsfr
913,Fifth Third Bancorp,FITB,19.39,$15.98B,15980000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb
914,Financial Engines Inc.,FNGN,38.32,$1.99B,1990000000,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn
915,Financial Institutions Inc.,FISI,22.75,$320.73M,320730000,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi
916,Finisar Corporation,FNSR,21.45,$2.22B,2220000000,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr
917,Finjan Holdings Inc.,FNJN,2.75,$61.72M,61720000,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/fnjn
918,FinTech Acquisition Corp.,FNTCU,10,n/a,0,2015,Finance,Business Services,http://www.nasdaq.com/symbol/fntcu
919,FireEye Inc.,FEYE,46.15,$6.94B,6940000000,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/feye
920,First Bancorp,FBNC,17.16,$338.14M,338140000,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
921,First Bancorp Inc (ME),FNLC,16.92,$181.41M,181410000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
922,First Bank,FRBA,6,$47.32M,47320000,2013,n/a,n/a,http://www.nasdaq.com/symbol/frba
923,First Busey Corporation,BUSE,6.41,$556.72M,556720000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
924,First Business Financial Services Inc.,FBIZ,47,$186.74M,186740000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
925,First Capital Bancorp Inc. (VA),FCVA,4.3,$55.32M,55320000,2007,Finance,Major Banks,http://www.nasdaq.com/symbol/fcva
926,First Capital Inc.,FCAP,24.5,$67.14M,67140000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
927,First Cash Financial Services Inc.,FCFS,48.92,$1.39B,1390000000,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
928,First Citizens Banc Corp.,FCZA,10.87,$83.79M,83790000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcza
929,First Citizens BancShares Inc.,FCNCA,253.82,$2.44B,2440000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
930,First Clover Leaf Financial Corp.,FCLF,8.7,$60.96M,60960000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fclf
931,First Community Bancshares Inc.,FCBC,16.3,$299.66M,299660000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
932,First Community Corporation,FCCO,11.73,$78.13M,78130000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
933,First Connecticut Bancorp Inc.,FBNK,14.98,$240.07M,240070000,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
934,First Defiance Financial Corp.,FDEF,32,$298.99M,298990000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
935,First Federal of Northern Michigan Bancorp Inc.,FFNM,5.4464,$20.3M,20300000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnm
936,First Financial Bancorp.,FFBC,17.67,$1.08B,1080000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
937,First Financial Bankshares Inc.,FFIN,26.07,$1.67B,1670000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
938,First Financial Corporation Indiana,THFF,34.29,$442.54M,442540000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
939,First Financial Northwest Inc.,FFNW,12.27,$188.7M,188700000,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffnw
940,First Foundation Inc.,FFWM,17.89,$138.38M,138380000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffwm
941,First Internet Bancorp,INBK,16.278,$72.27M,72270000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
942,First Interstate BancSystem Inc.,FIBK,26.63,$583.97M,583970000,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
943,First Merchants Corporation,FRME,22.94,$827.55M,827550000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
944,First Mid-Illinois Bancshares Inc.,FMBH,19.96,$117.26M,117260000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbh
945,First Midwest Bancorp Inc.,FMBI,16.82,$1.27B,1270000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
946,First NBC Bank Holding Company,FNBC,32.5,$603.69M,603690000,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/fnbc
947,First Niagara Financial Group Inc.,FNFG,8.85,$3.14B,3140000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnfg
948,First Northwest Bancorp,FNWB,12.52,$164.02M,164020000,2015,Finance,Banks,http://www.nasdaq.com/symbol/fnwb
949,First Savings Financial Group Inc.,FSFG,26.8899,$58.83M,58830000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
950,First Security Group Inc.,FSGI,2.24,$149.69M,149690000,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/fsgi
951,First Solar Inc.,FSLR,49.02,$4.91B,4910000000,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
952,First South Bancorp Inc,FSBK,8.11,$77.84M,77840000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
953,First Trust BICK Index Fund,BICK,23.96,$16.77M,16770000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
954,First Trust Capital Strength ETF,FTCS,39.2693,$86.39M,86390000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
955,First Trust Dorsey Wright Focus,FV,23.6,$590M,590000000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv
956,First Trust Dorsey Wright International Focus 5 ETF,IFV,19.51,$26.34M,26340000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv
957,First Trust Emerging Markets Local Currency Bond ETF,FEMB,47.64,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/femb
958,First Trust Enhanced Short Maturity ETF,FTSM,59.97,$3M,3000000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsm
959,First Trust Eurozone AlphaDEX ETF,FEUZ,33.04,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feuz
960,First Trust Exchange-Traded Fund VI Multi-Asset Diversified In,MDIV,21.44,$977.66M,977660000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
961,First Trust Global Tactical Commodity Strategy Fund,FTGC,25.1,$229.75M,229750000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
962,First Trust High Income ETF,FTHI,20.89,$3.13M,3130000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fthi
963,First Trust High Yield Long/Short ETF,HYLS,50.43,$186.59M,186590000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
964,First Trust International IPO ETF,FPXI,28.96,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpxi
965,First Trust ISE Cloud Computing Index Fund,SKYY,29.72,$423.51M,423510000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
966,First Trust ISE Global Platinum Index,PLTM,10.67,$10.14M,10140000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pltm
967,First Trust Low Beta Income ETF,FTLB,20.796,$2.08M,2080000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftlb
968,First Trust Low Duration Mortgage Opportunities ETF,LMBS,50.64,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmbs
969,First Trust Managed Municipal ETF,FMB,51.77,$20.71M,20710000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
970,First Trust NASDAQ ABA Community Bank Index Fund,QABA,35.6099,$92.59M,92590000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
971,First Trust NASDAQ CEA Smartphone Index Fund,FONE,40.287,$12.09M,12090000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fone
972,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index,GRID,35.9316,$12.58M,12580000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
973,First Trust NASDAQ Clean Edge US Liquid Series Index Fund,QCLN,18.14,$117M,117000000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
974,First Trust NASDAQ Global Auto Index Fund,CARZ,40.719,$69.22M,69220000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
975,First Trust NASDAQ Rising Dividend Achievers ETF,RDVY,22.65,$7.93M,7930000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
976,First Trust NASDAQ Technology Dividend Index Fund,TDIV,28.56,$741.27M,741270000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
977,First Trust NASDAQ-100 Equal Weighted Index Fund,QQEW,44.54,$625.79M,625790000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
978,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,QQXT,41.803,$106.6M,106600000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
979,First Trust NASDAQ-100 Technology Sector Index Fund,QTEC,44.66,$368.45M,368450000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
980,First Trust RBA American Industrial Renaissance ETF,AIRR,18.1247,$76.12M,76120000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/airr
981,First Trust RBA Quality Income ETF,QINC,21.7864,$5.45M,5450000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
982,First Trust Senior Loan ETF,FTSL,49.1365,$201.46M,201460000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
983,First Trust Strategic Income ETF,FDIV,50.3,$20.12M,20120000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
984,First Trust Total US Market AlphaDEX ETF,TUSA,26.7199,$6.68M,6680000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusa
985,First United Corporation,FUNC,9.26,$57.67M,57670000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
986,Firsthand Technology Value Fund Inc.,SVVC,13.7,$124.29M,124290000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
987,FirstMerit Corporation,FMER,18.29,$3.03B,3030000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmer
988,FirstService Corporation,FSRV,60.5,$2.09B,2090000000,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsrv
989,Fiserv Inc.,FISV,79.05,$19.29B,19290000000,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
990,Five Below Inc.,FIVE,32.22,$1.75B,1750000000,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
991,Five Prime Therapeutics Inc.,FPRX,26.27,$668.91M,668910000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
992,Five9 Inc.,FIVN,3.8,$185.74M,185740000,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/fivn
993,Flamel Technologies S.A.,FLML,14.62,$569.25M,569250000,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flml
994,Flex Pharma Inc.,FLKS,14.71,$261.92M,261920000,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flks
995,Flexion Therapeutics Inc.,FLXN,22.5,$482.02M,482020000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flxn
996,FlexShares Credit-Scored US Corporate Bond Index Fund,SKOR,50.63,$12.66M,12660000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skor
997,Flexshares Trust-Flexshares Disciplined Duration Mbs Index Fun,MBSD,25.3,$5.06M,5060000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbsd
998,Flexsteel Industries Inc.,FLXS,31.02,$230.67M,230670000,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
999,Flextronics International Ltd.,FLEX,12.23,$7B,7000000000,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
1000,FLIR Systems Inc.,FLIR,32.12,$4.53B,4530000000,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
1001,Fluidigm Corporation,FLDM,38.97,$1.1B,1100000000,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
1002,Flushing Financial Corporation,FFIC,19.61,$581.45M,581450000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
1003,Foamix Pharmaceuticals Ltd.,FOMX,9.18,$197.15M,197150000,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/fomx
1004,Fonar Corporation,FONR,12.68,$81.58M,81580000,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
1005,Forbes Energy Services Ltd,FES,1.12,$24.46M,24460000,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/fes
1006,ForceField Energy Inc.,FNRG,7.44,$134.72M,134720000,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/fnrg
1007,FormFactor Inc.,FORM,9.14,$515.6M,515600000,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
1008,Formula Systems (1985) Ltd.,FORTY,23.7,$348.84M,348840000,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
1009,Forrester Research Inc.,FORR,38.3,$697.25M,697250000,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
1010,Fortinet Inc.,FTNT,33.84,$5.58B,5580000000,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
1011,Forward Air Corporation,FWRD,53.76,$1.64B,1640000000,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
1012,Forward Industries Inc.,FORD,0.93,$7.79M,7790000,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
1013,Forward Pharma A/S,FWP,23.59,$1.08B,1080000000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fwp
1014,Fossil Group Inc.,FOSL,85.14,$4.35B,4350000000,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
1015,Foundation Medicine Inc.,FMI,48.48,$1.38B,1380000000,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/fmi
1016,Fox Chase Bancorp Inc.,FXCB,16.28,$195.55M,195550000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fxcb
1017,Fox Factory Holding Corp.,FOXF,15.79,$585.14M,585140000,2013,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/foxf
1018,Francesca&#39;s Holdings Corporation,FRAN,15.12,$639.54M,639540000,2011,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fran
1019,Franklin Electric Co. Inc.,FELE,34.81,$1.65B,1650000000,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/fele
1020,Fred&#39;s Inc.,FRED,19.02,$702.13M,702130000,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fred
1021,FreeSeas Inc.,FREE,0.09,$10.39M,10390000,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/free
1022,Freightcar America Inc.,RAIL,30.48,$367.8M,367800000,2005,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail
1023,Frequency Electronics Inc.,FEIM,12.37,$106.45M,106450000,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/feim
1024,Freshpet Inc.,FRPT,16.15,$540.5M,540500000,2014,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/frpt
1025,Frontier Communications Corporation,FTR,8.3,$8.32B,8320000000,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ftr
1026,FRP Holdings Inc.,FRPH,30.02,$291.75M,291750000,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/frph
1027,FS Bancorp Inc.,FSBW,19.4499,$62.93M,62930000,2012,Finance,Banks,http://www.nasdaq.com/symbol/fsbw
1028,FTD Companies Inc.,FTD,34.27,$650.72M,650720000,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ftd
1029,Fuel Systems Solutions Inc.,FSYS,10.98,$220.76M,220760000,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fsys
1030,Fuel Tech Inc.,FTEK,3.2,$73.07M,73070000,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/ftek
1031,FuelCell Energy Inc.,FCEL,1.33,$388.63M,388630000,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/fcel
1032,Full Circle Capital Corporation,FULL,4.66,$55.68M,55680000,2010,n/a,n/a,http://www.nasdaq.com/symbol/full
1033,Full House Resorts Inc.,FLL,1.52,$28.69M,28690000,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/fll
